SUPP_CODE,SUPP_NAME,BRAND_CODE,BRAND_COD2,BRAND_LINE,LINES,BRANDGROUP,GROUP,MAINGROUP,IB,TGT_QTR1,TGT_QTR2,TGT_QTR3,TGT_QTR4,TRG_TOT,SUP_TRG,RGROUP,TGROUP,RANKGRP,LINEFLAG,PRODUCT,GROUPLINES,BR_LINES,BR_CLASS,ITSUB_TYPE
16-1203,DIOR-LA COLLECTION PRIVEE,0385,,GRAND BAL,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-1203,DIOR-LA COLLECTION PRIVEE,0386,,OUD ISPAHAN,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",1034,,OUD ISPAHAN-SAMPLE,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",1035,,OUD ISPAHAN-SAMPLE,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",1036,,OUD ISPAHAN-DUMMY/DISPLAY,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-1203P,DIOR-LA COLLECTION PRIVEE (PROMO),0387,,OUD ISPAHAN-TESTER,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-1203P,DIOR-LA COLLECTION PRIVEE (PROMO),0388,,OUD ISPAHAN-SAMPLE,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-1203,DIOR-LA COLLECTION PRIVEE,0388,,OUD ISPAHAN-DUMMY/DISP/BLOTTER,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120D,CHRISTIAN DIOR DISCONTINUED ITEMS,0182,,FALL LOOK 2011,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,MAKE UP-EYES,MAKE UP,MAKEUP,0,,,,,
16-120D,CHRISTIAN DIOR DISCONTINUED ITEMS,0183,,CHRISTMAS LOOK 2011,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,MAKE UP-EYES,MAKE UP,MAKEUP,0,,,,,
16-120D,CHRISTIAN DIOR DISCONTINUED ITEMS,0201,,MAKE-UP COFFRET,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,MAKE UP-EYES,MAKE UP,MAKEUP,0,,,,,
16-120D,CHRISTIAN DIOR DISCONTINUED ITEMS,0204,,FRAGRANCE COFFRET,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,MAKE UP-EYES,MAKE UP,MAKEUP,0,,,,,
16-120D,CHRISTIAN DIOR DISCONTINUED ITEMS,0402,,DIOR HOMME,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,DIOR HOMME,MEN FRAGRANCES,MEN,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",1037,,TRAINING MATERIALS(2013),,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-1203,DIOR-LA COLLECTION PRIVEE,0387,,CCP GRIS MONTAIGNE,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",0249,,TESTERS-JELLY LIP PEN,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-1203,DIOR-LA COLLECTION PRIVEE,0390,,CUIR CANNAGE,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-1203,DIOR-LA COLLECTION PRIVEE,0391,,CPCD-FEVE DELICIEUSE,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",0019,,MD EVENT BLOTTER,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",0020,,MISS DIOR BLOTTER,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-1203,DIOR-LA COLLECTION PRIVEE,0391,,CPCD-FEVE DELICIEUSE,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",0019,,MD EVENT BLOTTER,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",0020,,MISS DIOR BLOTTER,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120,PARFUMS CHRISTIAN DIOR,0140,,SAUVAGE,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,SAUVAGE,MEN FRAGRANCES,MEN,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",0128,,SAUVAGE-TESTER,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",0129,,SAUVAGE-SAMPLE,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",0130,,SAUVAGE-ADVERTISEMENT,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120,PARFUMS CHRISTIAN DIOR,0140,,SAUVAGE,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",0128,,SAUVAGE-TESTER,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",0129,,SAUVAGE-SAMPLE,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120,PARFUMS CHRISTIAN DIOR,0327,,SKIN CARE-PHENOMEN A,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120,PARFUMS CHRISTIAN DIOR,0327,,SKIN CARE-PHENOMEN A,,,,,0,0,0,0,0,0,0,,,,0,,,,,
