LOCATION,TYPE,DTE,VOUNO,REF_NO,PRICE_COST,QTY,UNITS,CATAGORY,DFLAG,AV_COST,WS_COST,RT_COST,SALE_COST,SUP_CUS,SUPP_CODE,BRAND_CODE,REF_NO2,ENTRYDTE,SALEMAN
8,2,1/11/2018,18120006,CD-004153009,160,1,1,,,175.314,160,160,128,17-4523,16-120,0110,CDIOR,,
8,2,1/11/2018,18120007,CD-004153009,160,2,1,,,175.314,160,160,160,14-003,16-120,0110,CDIOR,,
8,2,1/11/2018,18120008,CD-004153009,160,2,1,,,175.314,160,160,160,14-003,16-120,0110,CDIOR,,
8,2,1/11/2018,18120009,CD-004158009,225,1,1,,,245.053,225,225,225,17-4523,16-120,0110,CDIOR,,
8,2,1/11/2018,18120010,CD-005224209,233.025,1,1,P,,233.025,210,210,0,20-42,16-120,0154,SECTION S,,
8,2,1/11/2018,18120010,CD-004153009,175.314,1,1,P,,175.314,160,160,0,20-42,16-120,0110,CDIOR,,
8,3,1/8/2018,18130003,CD-065125800,195,1,1,,,211.262,195,195,195,02-08,16-120,0117,CDIOR,,
8,3,1/15/2018,18130004,CD-005224209,210,1,1,,,233.025,210,210,210,02-08,16-120,0154,SECTION S,,
8,4,1/9/2018,18140001,CD-004158009,225,2,1,,,245.053,225,225,202.5,17-4523,16-120,0110,CDIOR,,
8,4,1/11/2018,18140002,CD-004153009,160,2,1,,,175.314,160,160,160,14-003,16-120,0110,CDIOR,,
16,3,1/14/2018,18130001,CD-077080010,238,1,1,,,127.276,161.84,238,238,02-016,16-120,0370,SECTION S,,
16,3,1/14/2018,18130001,CD-077080022,238,1,1,,,127.276,161.84,238,238,02-016,16-120,0370,SECTION S,,
16,3,1/14/2018,18130001,CD-033240030,243,1,1,,,129.964,165.24,243,243,02-016,16-120,0370,SECTION S,,
16,3,1/14/2018,18130002,CD-049223009,564,1,1,,,301.574,383.52,564,564,02-016,16-120,0159,SECTION S,,
16,3,1/14/2018,18130002,CD-041242009,466,1,1,,,249.241,316.88,466,466,02-016,16-120,0100,SECTION S,,
16,3,1/14/2018,18130003,CD-002536000,172,1,1,,,91.926,116.96,172,172,02-016,16-120,0306,CDIOR,,
16,3,1/14/2018,18130003,CD-092957002,164,1,1,,,87.732,111.52,164,164,02-016,16-120,0211,SECTION S,,
16,3,1/14/2018,18130003,CD-072613002,125,1,1,,,66.81,85,125,125,02-016,16-120,0200,SECTION S,,
16,3,1/14/2018,18130004,CD-002709003,168,1,1,,,89.132,114.24,168,168,02-016,16-120,0250,CDIOR,,
16,3,1/14/2018,18130005,CD-046924009,466,1,1,,,243.85,316.88,466,466,02-016,16-120,0159,CDIOR,,
16,3,1/14/2018,18130005,CD-070695030,401,1,1,,,214.44,272.68,401,401,02-016,16-120,0347,SECTION S,,
16,3,1/14/2018,18130006,CD-002870090,173,1,1,,,92.302,117.64,173,173,02-016,16-120,0200,CDIOR,,
16,3,1/14/2018,18130006,CD-071625003,208,1,1,,,111.232,141.44,208,208,02-016,16-120,0211,SECTION S,,
16,3,1/14/2018,18130006,CD-071625004,208,1,1,,,111.232,141.44,208,208,02-016,16-120,0211,SECTION S,,
16,3,1/14/2018,18130007,CD-033230032,278,1,1,,,148.63,189.04,278,278,02-016,16-120,0370,SECTION S,,
16,3,1/14/2018,18130007,CD-071586009,824,1,1,,,437.984,560.32,824,824,02-016,16-120,0110,SECTION S,,
14,2,1/14/2018,18120035,CCP-084028009,1500,1,1,,,804.435,1500,1500,1200,17-449,16-1203,0387,SECTION S,,
14,2,1/14/2018,18120036,CCP-084028009,1500,1,1,,,804.435,1500,1500,1200,17-449,16-1203,0387,SECTION S,,
14,2,1/15/2018,18120037,CD-047922709,365,1,1,,,194.023,248.2,365,291.6858,17-449,16-120,0159,CDIOR,,
14,2,1/15/2018,18120037,CD-046922009,332,1,1,,,177.358,225.76,332,265.3142,17-449,16-120,0159,CDIOR,,
14,2,1/15/2018,18120038,CD-077885033,238,1,1,,,127.25,161.84,238,190,17-449,16-120,0370,SECTION S,,
14,2,1/16/2018,18120039,CD-049223009,564,1,1,,,301.574,383.52,564,451,17-449,16-120,0159,SECTION S,,
14,2,1/16/2018,18120040,CD-001800000,168,1,1,,,89.232,114.24,168,134,17-449,16-120,0159,SECTION S,,
14,2,1/16/2018,18120040,CD-001802000,168,1,1,,,89.852,114.24,168,134,17-449,16-120,0140,SECTION S,,
14,2,1/16/2018,18120041,CD-033230020,278,1,1,,,145.524,189.04,278,221.96899,17-449,16-120,0370,SECTION S,,
14,2,1/16/2018,18120041,CD-077080020,238,1,1,,,127.276,161.84,238,190.03101,17-449,16-120,0370,SECTION S,,
14,2,1/16/2018,18120042,CD-007822009,365,1,1,,,185.188,248.2,365,271,17-449,16-120,0151,CDIOR,,
14,2,1/17/2018,18120043,CD-076970202,245,1,1,,,130.92,166.6,245,196,17-449,16-120,0211,CDIOR,,
14,2,1/17/2018,18120044,CD-002867001,173,1,1,,,92.54,117.64,173,173,17-449,16-120,0235,CDIOR,,
14,2,1/17/2018,18120045,CD-001900009,198,2,1,,,105.9,134.64,198,158,17-449,16-120,0170,SECTION S,,
14,3,1/16/2018,18130006,CD-069740090,168,1,1,,,89.726,114.24,168,168,02-014,16-120,0200,SECTION S,,
14,3,1/17/2018,18130007,CD-000655000,313,1,1,,,165.79,212.84,313,250,02-014,16-120,0140,SECTION S,,
14,4,1/14/2018,18140006,CCP-084028009,1500,1,1,,,804.435,1500,1500,1200,17-449,16-1203,0387,SECTION S,,
14,4,1/14/2018,18140007,CCP-084028009,1500,1,1,,,804.435,1500,1500,1200,17-449,16-1203,0387,SECTION S,,
6,2,1/2/2018,18120001,CD-008224109,659,1,1,,,344.459,448.12,659,527.2,17-452,16-120,0154,CDIOR,,
6,2,1/2/2018,18120001,CD-099724009,466,1,1,,,247.933,316.88,466,372.8,17-452,16-120,0150,SECTION S,,
6,2,1/6/2018,18120002,CD-068522009,332,1,1,,,177.566,225.76,332,265,17-452,16-120,0140,SECTION S,,
6,2,1/6/2018,18120003,CD-378032000,659,1,1,,,352.513,448.12,659,659,17-452,16-120,0110,SECTION S,,
6,2,1/8/2018,18120004,CD-067422009,332,1,1,,,177.54,225.76,332,282,17-452,16-120,0180,CDIOR,,
6,2,1/8/2018,18120005,CD-068522009,332,1,1,,,177.566,225.76,332,265,17-452,16-120,0140,SECTION S,,
6,2,1/11/2018,18120006,CD-077890022,238,1,1,,,125.639,161.84,238,190,17-452,16-120,0366,SECTION S,,
6,2,1/11/2018,18120007,CD-045942020,246,1,1,,,126.868,167.28,246,196,17-452,16-120,0361,SECTION S,,
6,2,1/13/2018,18120008,CD-917359000,250,1,1,,,246.078,250,250,200,17-452,16-120,0203,SECTION S,,
6,2,1/13/2018,18120009,CCP-095355009,1050,1,1,,,546.687,1050,1050,840,17-452,16-1203,0383,SECTION S,,
6,2,1/13/2018,18120009,CCP-090955009,1050,1,1,,,551.641,1050,1050,840,17-452,16-1203,0001,SECTION S,,
6,2,1/14/2018,18120010,CD-005665900,168,1,1,,,89.837,114.24,168,151,17-452,16-120,0153,CDIOR,,
6,3,1/7/2018,18130001,CD-060650000,704,1,1,,,354.783,478.72,704,563,02-06,16-120,0347,SECTION S,,
6,3,1/10/2018,18130002,CD-032624889,540,1,1,,,287.743,367.2,540,432,02-06,16-120,0100,SECTION S,,
6,3,1/12/2018,18130003,CD-007822009,365,2,1,,,185.188,248.2,365,292,02-06,16-120,0151,CDIOR,,
6,3,1/13/2018,18130004,CCP-084055009,1050,1,1,,,561.807,1050,1050,840,02-06,16-1203,0387,SECTION S,,
6,3,1/13/2018,18130004,CD-072613001,125,1,1,,,66.868,85,125,100,02-06,16-120,0200,CDIOR,,
6,3,1/15/2018,18130005,CD-001900009,198,1,1,,,105.9,134.64,198,158,02-06,16-120,0170,SECTION S,,
6,4,1/12/2018,18140001,CD-069740090,168,1,1,,,89.726,114.24,168,134,17-452,16-120,0200,SECTION S,,
8,5,1/21/2018,21810047,CD-071935002,195,1,1,,,129.54,195,195,0,STKTR14,16-120,0366,SECTION S,,
8,5,1/21/2018,21810047,CD-028506432,112,1,1,,,72.836,112,112,0,STKTR14,16-120,0200,SECTION S,,
19,3,1/20/2018,18130001,CD-028520893,173,1,1,,,92.211,117.64,173,173,02-019,16-120,0249,SECTION S,,
19,3,1/20/2018,18130001,CD-077890022,238,1,1,,,125.639,161.84,238,238,02-019,16-120,0366,SECTION S,,
19,3,1/20/2018,18130001,CD-077890032,238,1,1,,,125.34,161.84,238,238,02-019,16-120,0366,SECTION S,,
19,3,1/20/2018,18130001,CD-092958001,288,1,1,,,154.043,195.84,288,288,02-019,16-120,0200,SECTION S,,
19,3,1/20/2018,18130001,CD-077890030,238,1,1,,,121.868,161.84,238,238,02-019,16-120,0366,SECTION S,,
19,3,1/20/2018,18130001,CD-051015838,392,1,1,,,199.294,266.56,392,392,02-019,16-120,0110,CDIOR,,
19,3,1/20/2018,18130001,CD-076322009,466,1,1,,,249.234,316.88,466,466,02-019,16-120,0104,CDIOR,,
19,3,1/20/2018,18130001,CD-062872009,377,1,1,,,201.611,256.36,377,377,02-019,16-120,0170,SECTION S,,
19,3,1/20/2018,18130001,CD-008286009,824,1,1,,,438.225,560.32,824,824,02-019,16-120,0100,SECTION S,,
19,3,1/20/2018,18130001,CD-071586009,824,1,1,,,437.984,560.32,824,824,02-019,16-120,0110,SECTION S,,
19,3,1/20/2018,18130001,CD-000655000,313,1,1,,,165.79,212.84,313,313,02-019,16-120,0140,SECTION S,,
19,3,1/20/2018,18130001,CD-088055001,165,1,1,,,88.195,112.2,165,165,02-019,16-120,0211,SECTION S,,
19,3,1/20/2018,18130001,CD-002867001,173,1,1,,,92.54,117.64,173,173,02-019,16-120,0235,CDIOR,,
19,3,1/20/2018,18130001,CD-002867006,173,1,1,,,93.185,117.64,173,173,02-019,16-120,0250,SECTION S,,
19,3,1/20/2018,18130002,CD-032622889,377,1,1,,,201.622,256.36,377,377,02-019,16-120,0100,SECTION S,,
19,3,1/20/2018,18130002,CD-069715090,168,1,1,,,89.784,114.24,168,168,02-019,16-120,0200,CDIOR,,
19,3,1/20/2018,18130002,CD-088035001,202,1,1,,,108.062,137.36,202,202,02-019,16-120,0211,SECTION S,,
19,3,1/20/2018,18130002,CD-074910001,155,1,1,,,82.617,105.4,155,155,02-019,16-120,0211,CDIOR,,
19,3,1/20/2018,18130003,CD-074910002,155,1,1,,,82.906,105.4,155,155,02-019,16-120,0211,CDIOR,,
19,3,1/20/2018,18130003,CD-002709002,168,1,1,,,89.735,114.24,168,168,02-019,16-120,0250,CDIOR,,
19,3,1/20/2018,18130003,CD-66024009,466,1,1,,,248.762,316.88,466,466,02-019,16-120,0160,CDIOR,,
19,3,1/20/2018,18130003,CD-049223009,564,1,1,,,301.574,383.52,564,564,02-019,16-120,0159,SECTION S,,
19,3,1/20/2018,18130003,CD-002832000,114,1,1,,,60.373,77.52,114,114,02-019,16-120,0231,SECTION S,,
19,3,1/20/2018,18130004,CD-918284000,804,1,1,,,430.071,546.72,804,804,02-019,16-120,0204,SECTION S,,
22,2,1/16/2018,18120039,CD-001600009,200,1,1,,,106.946,136,200,160,17-4491,16-120,0100,CDIOR,,
22,2,1/16/2018,18120040,CD-086623009,512,1,1,,,273.894,348.16,512,409,17-4491,16-120,0153,SECTION S,,
22,2,1/17/2018,18120041,CD-045143000,337,1,1,,,178.007,229.16,337,269,17-4491,16-120,0354,SECTION S,,
22,2,1/17/2018,18120042,CCP-090955009,1050,1,1,,,551.641,1050,1050,840,17-4491,16-1203,0001,SECTION S,,
22,2,1/17/2018,18120043,CD-077885031,238,1,1,,,122.186,161.84,238,190,17-4491,16-120,0370,SECTION S,,
22,2,1/17/2018,18120044,CD-034953000,347,1,1,,,158.707,235.96,347,277.2757,17-4491,16-120,0354,SECTION S,,
22,2,1/17/2018,18120044,CD-002416000,172,1,1,,,91.883,116.96,172,137.43925,17-4491,16-120,0306,CDIOR,,
22,2,1/17/2018,18120044,CD-045143000,337,1,1,,,178.007,229.16,337,269.28505,17-4491,16-120,0354,SECTION S,,
22,2,1/18/2018,18120045,CD-032624889,540,1,1,,,287.743,367.2,540,432,17-4491,16-120,0100,SECTION S,,
22,2,1/18/2018,18120046,CD-047922709,365,1,1,,,194.023,248.2,365,292,17-4491,16-120,0159,CDIOR,,
22,2,1/18/2018,18120047,CCP-090955009,1050,1,1,,,551.641,1050,1050,840,17-4491,16-1203,0001,SECTION S,,
22,2,1/18/2018,18120048,CD-014840566,288,1,1,,,148.849,195.84,288,230,17-4491,16-120,0200,SECTION S,,
22,3,1/16/2018,18130018,CD-047922709,365,1,1,,,194.023,248.2,365,292,02-022,16-120,0159,CDIOR,,
22,3,1/16/2018,18130019,CD-033230032,278,1,1,,,148.63,189.04,278,222,02-022,16-120,0370,SECTION S,,
22,3,1/16/2018,18130020,CD-068926009,560,1,1,,,299.51,380.8,560,448,02-022,16-120,0166,SECTION S,,
22,3,1/18/2018,18130021,CD-071522439,533,1,1,,,285.08,362.44,533,426,02-022,16-120,0110,SECTION S,,
8,3,1/17/2018,18130005,CD-004153009,160,1,1,,,175.314,160,160,136,02-08,16-120,0110,CDIOR,,
16,3,1/21/2018,18130008,CD-089724009,512,1,1,,,273.74,348.16,512,512,02-016,16-120,0150,SECTION S,,
16,3,1/21/2018,18130008,CD-045143000,337,1,1,,,178.007,229.16,337,337,02-016,16-120,0354,SECTION S,,
16,3,1/21/2018,18130008,CD-077080022,238,1,1,,,127.276,161.84,238,238,02-016,16-120,0370,SECTION S,,
16,3,1/21/2018,18130008,CD-077893020,250,1,1,,,133.731,170,250,250,02-016,16-120,0370,SECTION S,,
16,3,1/21/2018,18130009,CD-076970400,245,1,1,,,131.057,166.6,245,245,02-016,16-120,0211,CDIOR,,
16,3,1/21/2018,18130009,CD-001600009,200,1,1,,,106.946,136,200,200,02-016,16-120,0100,CDIOR,,
16,3,1/21/2018,18130010,CD-070695022,401,1,1,,,214.506,272.68,401,401,02-016,16-120,0347,SECTION S,,
16,3,1/21/2018,18130010,CD-074630693,123,1,1,,,65.25,83.64,123,123,02-016,16-120,0200,SECTION S,,
16,3,1/21/2018,18130010,CD-032622889,377,1,1,,,201.622,256.36,377,377,02-016,16-120,0100,SECTION S,,
16,3,1/21/2018,18130011,CD-077885040,238,1,1,,,127.226,161.84,238,238,02-016,16-120,0370,SECTION S,,
16,3,1/21/2018,18130011,CD-002875967,173,1,1,,,88.83,117.64,173,173,02-016,16-120,0250,SECTION S,,
16,3,1/21/2018,18130011,CD-077525098,118,1,1,,,62.797,80.24,118,118,02-016,16-120,0182,SECTION S,,
22,5,1/22/2018,21810048,CD-071523439,691,6,1,,,366.841,469.88,691,0,STKTR6,16-120,0110,SECTION S,,
22,5,1/22/2018,21810048,CD-071522439,533,8,1,,,285.08,362.44,533,0,STKTR6,16-120,0110,SECTION S,,
1,6,1/22/2018,802784,CD-062872009,201.611,3,1,,,201.611,256.36,377,0,25-120,16-120,0170,SECTION S,,
6,5,1/23/2018,21810049,CD-006284849,540,2,1,,,287.08,367.2,540,0,STKTR22,16-120,0170,SECTION S,,
1,2,1/24/2018,21810002,CD-106960999,0.859,60,1,P,,0.859,0,0,0,30-551,16-120P,0241,CDIOR,,
1,2,1/24/2018,21810002,CD-163446000,0,1710,1,P,,0,0,0,0,30-551,16-120P,0211,CDIOR,,
1,2,1/24/2018,21810003,CD-166957,0,400,1,P,,0,0,0,0,30-551,16-120P,0241,CDIOR,,
1,2,1/24/2018,21810003,CD-166325000,0,120,1,P,,0,0,0,0,30-551,16-120P,0061,CDIOR,,
1,2,1/24/2018,21810003,CD-166955000,0,116,1,P,,0,0,0,0,30-551,16-120P,0241,CDIOR,,
1,2,1/24/2018,21810003,CD-161599935,1.126,40,1,P,,1.13,0,0,0,30-551,16-120P,0376,CDIOR,,
1,2,1/24/2018,21810003,CD-169102000,1.038,276,1,P,,0.544,0,0,0,30-551,16-120P,0241,CDIOR,,
1,2,1/24/2018,21810003,CD-167912,0,440,1,P,,0,0,0,0,30-551,16-120P,0241,CDIOR,,
1,2,1/24/2018,21810003,CD-106960000,1.115,100,1,P,,1.115,0,0,0,30-551,16-120P,0241,CDIOR,,
1,2,1/24/2018,21810003,CD-166113,0,190,1,P,,0,0,0,0,30-551,16-120P,0131,CDIOR,,
1,2,1/24/2018,21810003,CD-166062000,0.922,160,1,P,,0.867,0,0,0,30-551,16-120P,0411,CDIOR,,
1,5,1/24/2018,21810050,CD-091512009,395,3,1,,,211.311,268.6,395,0,STKTR14,16-120,0110,SECTION S,,
1,5,1/24/2018,21810050,CD-091514009,569,3,1,,,302.171,386.92,569,0,STKTR14,16-120,0110,SECTION S,,
1,5,1/24/2018,21810050,CD-000655000,313,2,1,,,165.79,212.84,313,0,STKTR14,16-120,0140,SECTION S,,
1,5,1/24/2018,21810050,CD-001802000,168,1,1,,,89.852,114.24,168,0,STKTR14,16-120,0140,SECTION S,,
1,5,1/24/2018,21810050,CD-049223009,564,1,1,,,301.574,383.52,564,0,STKTR14,16-120,0159,SECTION S,,
1,5,1/24/2018,21810050,CD-068922009,332,3,1,,,156.227,225.76,332,0,STKTR14,16-120,0159,SECTION S,,
1,5,1/24/2018,21810050,CD-077926009,614,2,1,,,328.431,417.52,614,0,STKTR14,16-120,0159,SECTION S,,
1,5,1/24/2018,21810050,CD-000834000,259,1,1,,,138.504,176.12,259,0,STKTR14,16-120,0170,SECTION S,,
1,5,1/24/2018,21810050,CD-001900009,198,2,1,,,105.9,134.64,198,0,STKTR14,16-120,0170,SECTION S,,
1,5,1/24/2018,21810050,CD-014814818,297,1,1,,,156.201,201.96,297,0,STKTR14,16-120,0200,SECTION S,,
1,5,1/24/2018,21810050,CD-074910003,155,4,1,,,82.805,105.4,155,0,STKTR14,16-120,0211,CDIOR,,
1,5,1/24/2018,21810050,CD-076970202,245,2,1,,,130.92,166.6,245,0,STKTR14,16-120,0211,CDIOR,,
1,5,1/24/2018,21810050,CD-088055001,165,4,1,,,88.195,112.2,165,0,STKTR14,16-120,0211,SECTION S,,
1,5,1/24/2018,21810050,CD-000355754,128,1,1,,,66.336,87.04,128,0,STKTR14,16-120,0231,SECTION S,,
1,5,1/24/2018,21810050,CD-000355970,128,1,1,,,68.476,87.04,128,0,STKTR14,16-120,0231,SECTION S,,
1,5,1/24/2018,21810050,CD-002645660,173,1,1,,,92.635,117.64,173,0,STKTR14,16-120,0243,SECTION S,,
1,5,1/24/2018,21810050,CD-002860972,168,1,1,,,77.224,114.24,168,0,STKTR14,16-120,0250,CDIOR,,
1,5,1/24/2018,21810050,CD-002873126,173,1,1,,,92.533,117.64,173,0,STKTR14,16-120,0250,SECTION S,,
1,5,1/24/2018,21810050,CD-060850000,704,1,1,,,376.506,478.72,704,0,STKTR14,16-120,0347,SECTION S,,
1,5,1/24/2018,21810050,CD-070695020,401,1,1,,,212.371,272.68,401,0,STKTR14,16-120,0347,SECTION S,,
1,5,1/24/2018,21810050,CD-070720020,446,1,1,,,230.332,303.28,446,0,STKTR14,16-120,0347,SECTION S,,
1,5,1/24/2018,21810051,CCP-095355009,1050,2,1,,,546.687,1050,1050,0,STKTR22,16-1203,0383,SECTION S,,
1,5,1/24/2018,21810051,CCP-090955009,1050,3,1,,,551.641,1050,1050,0,STKTR22,16-1203,0001,SECTION S,,
1,5,1/24/2018,21810051,CCP-084028009,1500,2,1,,,804.435,1500,1500,0,STKTR22,16-1203,0387,SECTION S,,
1,5,1/24/2018,21810052,CD-001600009,200,4,1,,,106.946,136,200,0,STKTR22,16-120,0100,CDIOR,,
1,5,1/24/2018,21810052,CD-032624889,540,3,1,,,287.743,367.2,540,0,STKTR22,16-120,0100,SECTION S,,
1,5,1/24/2018,21810052,CD-041242009,466,3,1,,,249.241,316.88,466,0,STKTR22,16-120,0100,SECTION S,,
1,5,1/24/2018,21810052,CD-076324009,659,2,1,,,352.476,448.12,659,0,STKTR22,16-120,0104,CDIOR,,
1,5,1/24/2018,21810052,CD-071586009,824,2,1,,,437.984,560.32,824,0,STKTR22,16-120,0110,SECTION S,,
1,5,1/24/2018,21810052,CD-091512009,395,2,1,,,211.311,268.6,395,0,STKTR22,16-120,0110,SECTION S,,
1,5,1/24/2018,21810052,CD-361522609,377,4,1,,,201.597,256.36,377,0,STKTR22,16-120P,0373,SECTION P,,
1,5,1/24/2018,21810052,CD-361524609,540,4,1,,,288.783,367.2,540,0,STKTR22,16-120P,0373,SECTION P,,
1,5,1/24/2018,21810052,CD-008222109,466,2,1,,,248.947,316.88,466,0,STKTR22,16-120,0154,CDIOR,,
1,5,1/24/2018,21810052,CD-010264000,215,1,1,,,115.001,146.2,215,0,STKTR22,16-120,0154,CDIOR,,
1,5,1/24/2018,21810052,CD-001800000,168,1,1,,,89.232,114.24,168,0,STKTR22,16-120,0159,SECTION S,,
1,5,1/24/2018,21810052,CD-047922709,365,2,1,,,194.023,248.2,365,0,STKTR22,16-120,0159,CDIOR,,
1,5,1/24/2018,21810052,CD-068926009,560,3,1,,,299.51,380.8,560,0,STKTR22,16-120,0166,SECTION S,,
1,5,1/24/2018,21810052,CD-001735009,215,1,1,,,114.999,146.2,215,0,STKTR22,16-120,0170,SECTION S,,
1,5,1/24/2018,21810052,CD-062872009,377,2,1,,,201.611,256.36,377,0,STKTR22,16-120,0170,SECTION S,,
1,5,1/24/2018,21810052,CD-014715653,164,2,1,,,83.314,111.52,164,0,STKTR22,16-120,0200,SECTION S,,
1,5,1/24/2018,21810052,CD-028512412,149,1,1,,,77.558,101.32,149,0,STKTR22,16-120,0249,SECTION S,,
1,5,1/24/2018,21810052,CD-002873286,173,1,1,,,92.533,117.64,173,0,STKTR22,16-120,0250,SECTION S,,
1,5,1/24/2018,21810052,CD-002116000,172,1,1,,,91.952,116.96,172,0,STKTR22,16-120,0306,CDIOR,,
1,5,1/24/2018,21810052,CD-002416000,172,2,1,,,91.883,116.96,172,0,STKTR22,16-120,0306,CDIOR,,
1,5,1/24/2018,21810052,CD-002436000,172,1,1,,,91.872,116.96,172,0,STKTR22,16-120,0306,CDIOR,,
1,5,1/24/2018,21810053,CD-029433000,691,1,1,,,350.032,469.88,691,0,STKTR22,16-120,0347,SECTION S,,
1,5,1/24/2018,21810053,CD-034953000,347,1,1,,,158.707,235.96,347,0,STKTR22,16-120,0354,SECTION S,,
1,5,1/24/2018,21810053,CD-045143000,337,2,1,,,178.007,229.16,337,0,STKTR22,16-120,0354,SECTION S,,
1,5,1/24/2018,21810053,CD-033230032,278,1,1,,,148.63,189.04,278,0,STKTR22,16-120,0370,SECTION S,,
1,5,1/24/2018,21810053,CD-077080050,238,1,1,,,127.276,161.84,238,0,STKTR22,16-120,0370,SECTION S,,
1,5,1/24/2018,21810053,CD-077885031,238,1,1,,,122.186,161.84,238,0,STKTR22,16-120,0370,SECTION S,,
1,5,1/24/2018,21810053,CD-039241004,451,1,1,,,241.312,306.68,451,0,STKTR22,16-120,0373,SECTION S,,
1,5,1/24/2018,21810053,CD-039532800,451,1,1,,,241.189,306.68,451,0,STKTR22,16-120,0373,SECTION S,,
1,5,1/24/2018,21810054,CCP-090355009,1050,1,1,,,428.095,1050,1050,0,STKTR6,16-1203,0376,SECTION S,,
1,5,1/24/2018,21810054,CCP-090455009,1050,1,1,,,386.19,1050,1050,0,STKTR6,16-1203,0377,SECTION S,,
1,5,1/24/2018,21810054,CCP-095355009,1050,1,1,,,546.687,1050,1050,0,STKTR6,16-1203,0383,SECTION S,,
1,5,1/24/2018,21810054,CCP-084055009,1050,1,1,,,561.807,1050,1050,0,STKTR6,16-1203,0387,SECTION S,,
16,5,1/25/2018,21810055,CD-001600009,200,4,1,,,106.946,136,200,0,STKTR1,16-120,0100,CDIOR,,
16,5,1/25/2018,21810055,CD-001901009,223,6,1,,,119.075,151.64,223,0,STKTR1,16-120,0100,SECTION S,,
16,5,1/25/2018,21810055,CD-006244309,540,3,1,,,288.837,367.2,540,0,STKTR1,16-120,0100,SECTION S,,
16,5,1/25/2018,21810055,CD-008286009,824,3,1,,,438.225,560.32,824,0,STKTR1,16-120,0100,SECTION S,,
16,5,1/25/2018,21810055,CD-032622889,377,4,1,,,201.622,256.36,377,0,STKTR1,16-120,0100,SECTION S,,
16,5,1/25/2018,21810055,CD-032686009,664,2,1,,,354.838,451.52,664,0,STKTR1,16-120,0100,SECTION S,,
16,5,1/25/2018,21810055,CD-62229-9,377,1,1,,,201.61,256.36,377,0,STKTR1,16-120,0100,CDIOR,,
16,5,1/25/2018,21810055,CD-6424909,540,1,1,,,288.209,367.2,540,0,STKTR1,16-120,0101,CDIOR,,
16,5,1/25/2018,21810055,CD-6924-9,540,2,1,,,287.55,367.2,540,0,STKTR1,16-120,0105,CDIOR,,
16,5,1/25/2018,21810055,CD-008344409,659,1,1,,,336.627,448.12,659,0,STKTR1,16-120,0109,SECTION S,,
16,5,1/25/2018,21810055,CD-056364009,215,1,1,,,114.935,146.2,215,0,STKTR1,16-120,0109,CDIOR,,
16,5,1/25/2018,21810055,CD-6342009,377,1,1,,,201.671,256.36,377,0,STKTR1,16-120,0109,CDIOR,,
16,5,1/25/2018,21810055,CD-051015838,392,1,1,,,199.294,266.56,392,0,STKTR1,16-120,0110,CDIOR,,
16,5,1/25/2018,21810055,CD-071522439,533,2,1,,,285.08,362.44,533,0,STKTR1,16-120,0110,SECTION S,,
16,5,1/25/2018,21810055,CD-071586009,824,1,1,,,437.984,560.32,824,0,STKTR1,16-120,0110,SECTION S,,
16,5,1/25/2018,21810055,CD-008324609,659,4,1,,,350.438,448.12,659,0,STKTR1,16-120,0115,CDIOR,,
16,5,1/25/2018,21810055,CD-000794000,115,1,1,,,61.373,78.2,115,0,STKTR1,16-120,0150,CDIOR,,
16,5,1/25/2018,21810055,CD-009623009,332,1,1,,,177.551,225.76,332,0,STKTR1,16-120,0153,SECTION S,,
16,5,1/25/2018,21810055,CD-008222109,466,1,1,,,248.947,316.88,466,0,STKTR1,16-120,0154,CDIOR,,
16,5,1/25/2018,21810055,CD-010264000,215,2,1,,,115.001,146.2,215,0,STKTR1,16-120,0154,CDIOR,,
16,5,1/25/2018,21810055,CD-077926009,614,3,1,,,328.431,417.52,614,0,STKTR1,16-120,0159,SECTION S,,
16,5,1/25/2018,21810056,CD-002782844,173,2,1,,,92.245,117.64,173,0,STKTR1,16-120,0243,SECTION S,,
16,5,1/25/2018,21810056,CD-002782858,173,1,1,,,90.179,117.64,173,0,STKTR1,16-120,0243,SECTION S,,
16,5,1/25/2018,21810056,CD-002782999,173,1,1,,,88.127,117.64,173,0,STKTR1,16-120,0243,SECTION S,,
16,5,1/25/2018,21810056,CD-077325310,173,1,1,,,92.63,117.64,173,0,STKTR1,16-120,0243,SECTION S,,
16,5,1/25/2018,21810056,CD-028520499,173,3,1,,,89.729,117.64,173,0,STKTR1,16-120,0249,SECTION S,,
16,5,1/25/2018,21810056,CD-028520784,173,1,1,,,89.641,117.64,173,0,STKTR1,16-120,0249,SECTION S,,
16,5,1/25/2018,21810056,CD-028530659,149,2,1,,,79.702,101.32,149,0,STKTR1,16-120,0249,SECTION S,,
16,5,1/25/2018,21810056,CD-028530789,149,2,1,,,79.702,101.32,149,0,STKTR1,16-120,0249,SECTION S,,
16,5,1/25/2018,21810056,CD-028530996,149,1,1,,,79.702,101.32,149,0,STKTR1,16-120,0249,SECTION S,,
16,5,1/25/2018,21810056,CD-002860983,168,1,1,,,85.015,114.24,168,0,STKTR1,16-120,0250,CDIOR,,
16,5,1/25/2018,21810056,CD-028520229,173,1,1,,,93.063,117.64,173,0,STKTR1,16-120,0250,SECTION S,,
16,5,1/25/2018,21810056,CD-002116000,172,1,1,,,91.952,116.96,172,0,STKTR1,16-120,0306,CDIOR,,
